product_id,product_name,category,original_price,discount_percent,final_price,rating,num_reviews,interest_rate,in_stock,product_url,image_url,platform
RT0251,Symbol Premium,Fashion,884.81,21,699.0,4.5,1877,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfYXRmOjMwMDg5MzA3MTA5MTQzMjo6MDo6&url=%2FAmazon-Brand-Premium-SPA-M-A25-TSH-300_Neon-Green_2XL%2Fdp%2FB0FY61SP5H%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-1-spons%26aref%3DXm4oFS3kpA%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=Xm4oFS3kpA&sp_cr=ZAZ,https://m.media-amazon.com/images/I/61AjJga9QjL._AC_UL320_.jpg,Amazon
RT0252,Jockey,Fashion,1088.46,22,849.0,3.8,2158,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfYXRmOjMwMDY4OTY1MjM1NzEzMjo6MDo6&url=%2FJockey-Graphic-Printed-Oversized-T-Shirt_Sea%2Fdp%2FB0F5GKT2DD%2Fref%3Dsr_1_2_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-2-spons%26aref%3DUmR3K0YOYY%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=UmR3K0YOYY&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IXOF70ZfL._AC_UL320_.jpg,Amazon
RT0253,Jockey,Fashion,1262.11,5,1199.0,4.1,557,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfYXRmOjMwMDcyMDUxMjkwNzMzMjo6MDo6&url=%2FJockey-Combed-Cotton-T-Shirt-Olive_M%2Fdp%2FB0FJD8YLF5%2Fref%3Dsr_1_3_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-3-spons%26aref%3DEfYTVwincQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=EfYTVwincQ&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71nzivg+QyL._AC_UL320_.jpg,Amazon
RT0254,Jockey,Fashion,785.39,11,699.0,4.2,782,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfYXRmOjMwMDY4OTY1MjM1NjAzMjo6MDo6&url=%2FJockey-Combed-Cotton-Striped-T-Shirt_White%2Fdp%2FB0CXSQ8T69%2Fref%3Dsr_1_4_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-4-spons%26aref%3DYJQ5cHikHQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=YJQ5cHikHQ&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71GxOX9nCxL._AC_UL320_.jpg,Amazon
RT0255,AUSK,Fashion,327.47,9,298.0,3.9,3863,0.18,True,https://www.amazon.in/AUSK-T-Shirt-Texture-Design-Tshirts/dp/B0G4LXVDM1/ref=sr_1_5?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-5,https://m.media-amazon.com/images/I/51MZ55vbGaL._AC_UL320_.jpg,Amazon
RT0256,boffi ...,Fashion,400.0,29,284.0,3.5,4318,0.18,True,https://www.amazon.in/boffi-Oversized-T-Shirt-Shoulder-Regular/dp/B0DNBHD29T/ref=sr_1_6?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-6,https://m.media-amazon.com/images/I/41h1CpignKL._AC_UL320_.jpg,Amazon
RT0257,Allen Solly,Fashion,966.27,17,802.0,4.1,476,0.18,True,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_7?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-7,https://m.media-amazon.com/images/I/71eUwDk8z+L._AC_UL320_.jpg,Amazon
RT0258,Lymio,Fashion,583.12,23,449.0,3.6,4723,0.18,True,https://www.amazon.in/Lymio-T-Shirt-Polo-Shirt-POLO-52-Olivegreen-M/dp/B0DRFNQS4X/ref=sr_1_8?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-8,https://m.media-amazon.com/images/I/61EmpOqn1XL._AC_UL320_.jpg,Amazon
RT0259,Max,Fashion,223.6,11,199.0,4.0,3472,0.18,True,https://www.amazon.in/Mens-Regular-T-Shirt-SU23LTSSCN01OLIVE-Green_Olive/dp/B0BYJYYXTV/ref=sr_1_9?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-9,https://m.media-amazon.com/images/I/71IG7-Xr18L._AC_UL320_.jpg,Amazon
RT0260,FN3,Fashion,325.0,8,299.0,2.8,174,0.18,True,https://www.amazon.in/FN3-Half-Zip-RegularFit-T-Shirt-Streetwear/dp/B0GH395VK3/ref=sr_1_10?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-10,https://m.media-amazon.com/images/I/51wzm+ICb2L._AC_UL320_.jpg,Amazon
RT0261,KAJARU,Fashion,373.61,28,269.0,4.3,961,0.18,True,https://www.amazon.in/KAJARU-Waffle-T-Shirt-Sleeve-Collar/dp/B0FFMW88YJ/ref=sr_1_11?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-11,https://m.media-amazon.com/images/I/91gUsd7m3WL._AC_UL320_.jpg,Amazon
RT0262,Allen Solly,Fashion,1145.71,30,802.0,4.1,3983,0.18,True,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04243_Coffee-Melange_X-Large/dp/B06Y277HHR/ref=sr_1_12?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-12,https://m.media-amazon.com/images/I/71HuCoOHDCL._AC_UL320_.jpg,Amazon
RT0263,AUSK,Fashion,368.57,30,258.0,3.4,163,0.18,True,https://www.amazon.in/AUSK-Regular-Tshirt-T-Shirts-Color-Teal/dp/B0D5MLQMNR/ref=sr_1_13?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-13,https://m.media-amazon.com/images/I/616bDUoOBjL._AC_UL320_.jpg,Amazon
RT0264,LEOTUDE,Fashion,393.42,24,299.0,4.0,1909,0.18,True,https://www.amazon.in/LEOTUDE-Cottonblend-Graphic-Oversized-FS49_Navy_Boston_P_Navy/dp/B0FHDHSFYY/ref=sr_1_14?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-14,https://m.media-amazon.com/images/I/61WYx598KKL._AC_UL320_.jpg,Amazon
RT0265,Van Heusen,Fashion,870.51,22,679.0,4.0,2260,0.18,True,https://www.amazon.in/Van-Heusen-Solid-Regular-VSKP517S011419_Nautical_X-Large/dp/B076CNJ1YN/ref=sr_1_15?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-15,https://m.media-amazon.com/images/I/51xOEh5DKYL._AC_UL320_.jpg,Amazon
RT0266,Van Heusen,Fashion,855.84,23,659.0,4.0,3270,0.18,True,https://www.amazon.in/Van-Heusen-Regular-VSKP517S011407_Grey-Melange_X-Large/dp/B076CJMH9V/ref=sr_1_16?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-16,https://m.media-amazon.com/images/I/61Vj+b1w0ML._AC_UL320_.jpg,Amazon
RT0267,LEOTUDE,Fashion,335.96,11,299.0,4.0,1236,0.18,True,https://www.amazon.in/LEOTUDE-Cottonblend-Shoulder-Oversized-FS49_Brown_NEWYORKK_P_Brown_3XL/dp/B0FK5H2XWL/ref=sr_1_17?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-17,https://m.media-amazon.com/images/I/51b2Jofd8lL._AC_UL320_.jpg,Amazon
RT0268,U.S. Polo Assn.,Fashion,1410.0,30,987.0,4.0,291,0.18,True,https://www.amazon.in/U-S-POLO-ASSN-Relaxed-OEE01-P2_Ivory-Navy/dp/B0CW9CQ64H/ref=sr_1_18?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-18,https://m.media-amazon.com/images/I/718T-RxjMIL._AC_UL320_.jpg,Amazon
RT0269,Louis Philippe,Fashion,1087.78,10,979.0,4.1,2439,0.18,True,https://www.amazon.in/Louis-Philippe-Beige-Solid-T-Shirt/dp/B0GFNKFTZ6/ref=sr_1_19?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-19,https://m.media-amazon.com/images/I/61z4AiAq8AL._AC_UL320_.jpg,Amazon
RT0270,BLACKSTEP,Fashion,373.75,20,299.0,4.1,3559,0.18,True,https://www.amazon.in/BLACKSTEP-Women-Jersey-Tshirt-Black/dp/B0GD2VPFNP/ref=sr_1_20?dib=eyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g&dib_tag=se&keywords=t-shirt&qid=1773289764&sr=8-20,https://m.media-amazon.com/images/I/6170+arMFmL._AC_UL320_.jpg,Amazon
RT0271,Amazon Brand - Symbol,Fashion,526.97,11,469.0,3.9,4883,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfbXRmOjMwMDYyMTc5NTM3NjEzMjo6MDo6&url=%2FAmazon-Brand-Symbol-Polo_SS19PLS2_Fog-Teal_Xx-Large%2Fdp%2FB07MZJTJXM%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-21-spons%26aref%3D89L1yBoHN5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=89L1yBoHN5&sp_cr=ZAZ,https://m.media-amazon.com/images/I/713n+TxyfCL._AC_UL320_.jpg,Amazon
RT0272,TAGDO,Fashion,683.56,27,499.0,5.0,862,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfbXRmOjMwMDg2NzA3MzA1NDgzMjo6MDo6&url=%2FTAGDO%25C2%25AEMens-Sleeve-Textured-T-Shirt-Texture-Polo-2053-Wine-L%2Fdp%2FB0G6TBZCFF%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-22-spons%26aref%3D6xvBdLHVjB%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=6xvBdLHVjB&sp_cr=ZAZ,https://m.media-amazon.com/images/I/71IgHpx+elL._AC_UL320_.jpg,Amazon
RT0273,Calvin Klein Jeans,Fashion,5345.35,14,4597.0,4.9,4368,0.18,True,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyOTIyOTUwMDA1ODI3OTUxOjE3NzMyODk3NjQ6c3BfbXRmOjMwMDk3OTAxNDg1NzQzMjo6MDo6&url=%2FCalvin-Klein-Jeans-Acrylic-Sleeper%2Fdp%2FB0FG98FQ25%2Fref%3Dsr_1_23_sspa%3Fdib%3DeyJ2IjoiMSJ9.HvnZU3hFdsmzL3I0Owc34IF8XwQ9sDHm8YjN5dlXrEf_1HsWfAKsqhdL7WiBiejYo9owYbdktcmZffYIFIESVxJHTYu1HWCT-FMg8b-sI7EcBFoiqCySoxd7QmcPDzFP0QiYPVfS-_clFKtsfmQbfBevUXcgQc52QG-pKqNuIbllZixE_z4iA-oGVz71bGalVo29ZofLXNWLKjYlkrBWSiiWr9d_JxErUrJwcMZbN-GtLCb-fnWJXOGPWnHa3ClGxTm2pHzDgyjr8DLtoXpA0NSnLz917Of4zjLeY-OX8U0.oSpH1w25PFi7GOf27Q5fVkvAO6N1e0zYxbczuAuhr8g%26dib_tag%3Dse%26keywords%3Dt-shirt%26qid%3D1773289764%26sr%3D8-23-spons%26aref%3DhX8EKRrunh%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=hX8EKRrunh&sp_cr=ZAZ,https://m.media-amazon.com/images/I/513Fs+-GFPL._AC_UL320_.jpg,Amazon
